# ID, y
1.007700000000000000e+04,2.232412944292910311e+02
1.007800000000000000e+04,3.526655955437565240e+02
1.007900000000000000e+04,1.316329136626671925e+01
1.008000000000000000e+04,-4.619941469857300262e+02
1.008100000000000000e+04,3.053721466914231542e+02
1.008200000000000000e+04,-2.305965617386112285e+02
1.008300000000000000e+04,3.590744432425449304e+02
1.008400000000000000e+04,-4.302605633759220609e+02
1.008500000000000000e+04,-1.155488220554643988e+02
1.008600000000000000e+04,-8.896006387867440424e+01
1.008700000000000000e+04,-4.882901898080431238e+02
1.008800000000000000e+04,-1.393503385471360332e+02
1.008900000000000000e+04,5.733880810852537024e+01
1.009000000000000000e+04,-1.903362427216652577e+02
1.009100000000000000e+04,-6.508092914823351727e+00
1.009200000000000000e+04,1.892910777470181074e+02
1.009300000000000000e+04,3.466036781856562357e+02
1.009400000000000000e+04,8.716273206485921037e+02
1.009500000000000000e+04,-1.470135373865393262e+02
1.009600000000000000e+04,4.434899377794320685e+02
1.009700000000000000e+04,-3.049843297443898393e+01
1.009800000000000000e+04,1.854634575344591099e+02
1.009900000000000000e+04,-1.199171715173279296e+02
1.010000000000000000e+04,4.357523800180933904e+01
1.010100000000000000e+04,5.831857155224417966e+01
1.010200000000000000e+04,-1.971524682983989010e+02
1.010300000000000000e+04,-7.047160678841251524e+01
1.010400000000000000e+04,-3.428460532886671785e+02
1.010500000000000000e+04,-2.923358987371689466e+01
1.010600000000000000e+04,4.952292929610428018e+01
1.010700000000000000e+04,-1.624614413791169909e+01
1.010800000000000000e+04,3.377506926160845069e+01
1.010900000000000000e+04,-6.888307748324052682e+01
1.011000000000000000e+04,2.586339949369670421e+01
1.011100000000000000e+04,-6.173142842716970335e+02
1.011200000000000000e+04,-1.859044130119506804e+02
1.011300000000000000e+04,3.237831061093880294e+02
1.011400000000000000e+04,-3.566219572212672517e+01
1.011500000000000000e+04,-7.335297711613852698e+02
1.011600000000000000e+04,-2.407385626473605100e+02
1.011700000000000000e+04,-3.819731466242499209e+02
1.011800000000000000e+04,7.531994462169521398e+01
1.011900000000000000e+04,3.661032645911816985e+01
1.012000000000000000e+04,-2.875627022502361285e+01
1.012100000000000000e+04,-4.811606279685897789e+02
1.012200000000000000e+04,4.088502304229909328e+02
1.012300000000000000e+04,-7.650217471991641105e+02
1.012400000000000000e+04,1.780726965163708257e+02
1.012500000000000000e+04,-7.649879385671227716e+00
1.012600000000000000e+04,1.347968462337579183e+02
1.012700000000000000e+04,-4.774585142128699431e+02
1.012800000000000000e+04,-2.487062530132366760e+02
1.012900000000000000e+04,-3.618846572238653039e+02
1.013000000000000000e+04,-1.875561174855440072e+01
1.013100000000000000e+04,7.795604374435071371e+00
1.013200000000000000e+04,-1.091059897253851148e+02
1.013300000000000000e+04,-6.307374524219516587e+01
1.013400000000000000e+04,5.918231837349162561e+02
1.013500000000000000e+04,2.596126336966300983e+02
1.013600000000000000e+04,-2.798658320087673701e+02
1.013700000000000000e+04,9.322535940051861303e+01
1.013800000000000000e+04,-4.272873154191356662e+02
1.013900000000000000e+04,8.438656633089813397e+01
1.014000000000000000e+04,-3.115446306441576780e+02
1.014100000000000000e+04,1.141926861256072812e+01
1.014200000000000000e+04,-2.978314684235847949e+02
1.014300000000000000e+04,-3.319289709686445917e+02
1.014400000000000000e+04,6.560132305257328653e+02
1.014500000000000000e+04,-4.766626813650549934e+02
1.014600000000000000e+04,3.611940451337742388e+02
1.014700000000000000e+04,-1.501852686119237887e+02
1.014800000000000000e+04,2.999467190243261712e+02
1.014900000000000000e+04,-1.917214321927066294e+02
1.015000000000000000e+04,1.519499951161195952e+02
1.015100000000000000e+04,-6.467275781576628901e+01
1.015200000000000000e+04,3.512448616306330678e+02
1.015300000000000000e+04,-3.706364457562723373e+02
1.015400000000000000e+04,3.492249817861112433e+02
1.015500000000000000e+04,2.735246096168016265e+02
1.015600000000000000e+04,7.831971843196887448e+02
1.015700000000000000e+04,-1.242378897357380083e+02
1.015800000000000000e+04,-1.552200443299088306e+02
1.015900000000000000e+04,-5.069556493864119489e+02
1.016000000000000000e+04,2.016932123856155101e+02
1.016100000000000000e+04,-4.151740571596369591e+02
1.016200000000000000e+04,-3.481651051695663455e+02
1.016300000000000000e+04,-2.019522410868102327e+02
1.016400000000000000e+04,-6.589504470533368021e+02
1.016500000000000000e+04,1.793464016817145534e+02
1.016600000000000000e+04,1.240692581616876851e+02
1.016700000000000000e+04,-2.091502535520168067e+02
1.016800000000000000e+04,2.137051347740063250e+02
1.016900000000000000e+04,-8.211721023809036524e+01
1.017000000000000000e+04,-9.711026989727128012e+01
1.017100000000000000e+04,1.242680057464800427e+02
1.017200000000000000e+04,5.028991565714338208e+01
1.017300000000000000e+04,5.387439592813375384e+02
1.017400000000000000e+04,6.300175345543372032e+02
1.017500000000000000e+04,2.172592778265444622e+02
1.017600000000000000e+04,-4.917337413267086959e+02
1.017700000000000000e+04,-1.311417511388339392e+02
1.017800000000000000e+04,3.623930224172944463e+02
1.017900000000000000e+04,-1.436303805540769929e+01
1.018000000000000000e+04,-3.026175736167671459e+01
1.018100000000000000e+04,-1.073235807672986084e+02
1.018200000000000000e+04,-3.340625929296719505e+02
1.018300000000000000e+04,2.995063996464323850e+02
1.018400000000000000e+04,-1.034722148450545944e+02
1.018500000000000000e+04,1.798204994671950772e+02
1.018600000000000000e+04,1.222007088790074505e+02
1.018700000000000000e+04,8.658037161690765515e+01
1.018800000000000000e+04,3.864825605669926745e+02
1.018900000000000000e+04,-6.133611745045839143e+02
1.019000000000000000e+04,-2.698163873834620290e+02
1.019100000000000000e+04,2.607314512622873508e+02
1.019200000000000000e+04,-4.462016128042819219e+01
1.019300000000000000e+04,-1.591571757641663964e+02
1.019400000000000000e+04,-1.452455987935741746e+02
1.019500000000000000e+04,4.472282148759996971e+02
1.019600000000000000e+04,4.763569859695953141e+02
1.019700000000000000e+04,1.217942134532713681e+02
1.019800000000000000e+04,-1.535679056105792695e+00
1.019900000000000000e+04,4.107440965387802407e+02
1.020000000000000000e+04,9.082809979964733316e+01
1.020100000000000000e+04,1.500733695684496070e+02
1.020200000000000000e+04,2.403365296154791508e+01
1.020300000000000000e+04,2.738866340536289954e+02
1.020400000000000000e+04,-1.545292603802531346e+02
1.020500000000000000e+04,4.258890150706623956e+01
1.020600000000000000e+04,6.173417063168574259e+02
1.020700000000000000e+04,3.893936076142713887e+01
1.020800000000000000e+04,-9.143610119490402610e+01
1.020900000000000000e+04,2.253532747739098738e+02
1.021000000000000000e+04,1.510582757708549480e+02
1.021100000000000000e+04,-8.691664773646104436e+01
1.021200000000000000e+04,-1.017178895800719260e+02
1.021300000000000000e+04,1.619377650260550183e+02
1.021400000000000000e+04,3.578704141035450448e+02
1.021500000000000000e+04,3.214597818655406058e+01
1.021600000000000000e+04,-3.791453992002926157e+02
1.021700000000000000e+04,-1.659421322236728429e+02
1.021800000000000000e+04,2.574539216945413500e+02
1.021900000000000000e+04,-1.248385077918424315e+02
1.022000000000000000e+04,4.708451472299155682e+01
1.022100000000000000e+04,-6.705065138980337736e+01
1.022200000000000000e+04,2.871733441341648359e+02
1.022300000000000000e+04,8.362674277701621577e+02
1.022400000000000000e+04,-7.873329260205588298e+01
1.022500000000000000e+04,-2.930092291521957577e+02
1.022600000000000000e+04,2.849163264622565066e+02
1.022700000000000000e+04,3.779514320082294034e+02
1.022800000000000000e+04,-4.739426195897224261e+02
1.022900000000000000e+04,-5.388094549766046839e+02
1.023000000000000000e+04,-3.729047504031887001e+02
1.023100000000000000e+04,-8.337700889968724027e+01
1.023200000000000000e+04,1.574620595191118753e+02
1.023300000000000000e+04,1.675029145615117727e+02
1.023400000000000000e+04,-1.056904057431954698e+02
1.023500000000000000e+04,5.611616879176289103e+02
1.023600000000000000e+04,-1.493553189574687394e+02
1.023700000000000000e+04,1.969668051235232156e+02
1.023800000000000000e+04,-3.381991172758077369e+01
1.023900000000000000e+04,5.199419882337649845e+00
1.024000000000000000e+04,-1.217084229606329870e+02
1.024100000000000000e+04,5.347357981737763311e+01
1.024200000000000000e+04,5.312918938411237377e+02
1.024300000000000000e+04,-1.576026225893762955e+02
1.024400000000000000e+04,-1.837719623926122665e+02
1.024500000000000000e+04,6.438322464256651756e+02
1.024600000000000000e+04,1.778030601012937950e+01
1.024700000000000000e+04,-9.207939719460142669e+01
1.024800000000000000e+04,4.854931646050767995e+02
1.024900000000000000e+04,-2.212365786079404302e+02
1.025000000000000000e+04,4.906065050484622816e+02
1.025100000000000000e+04,-4.367715915424906825e+01
1.025200000000000000e+04,1.399332298711763656e+02
1.025300000000000000e+04,2.075044744276115125e+02
1.025400000000000000e+04,1.709264702435919503e+01
1.025500000000000000e+04,-3.964720331605289516e+02
1.025600000000000000e+04,-1.683016676152935531e+02
1.025700000000000000e+04,-7.559324100124490542e+01
1.025800000000000000e+04,-2.920735078007688799e+02
1.025900000000000000e+04,-5.937366534663219397e+01
1.026000000000000000e+04,2.473690470643849721e+02
1.026100000000000000e+04,2.068311275818556965e+02
1.026200000000000000e+04,1.746246446407974418e+01
1.026300000000000000e+04,-1.818114850065700239e+02
1.026400000000000000e+04,3.001761509454840962e+02
1.026500000000000000e+04,-5.676387247955897237e+02
1.026600000000000000e+04,3.115932728526348683e+02
1.026700000000000000e+04,-9.929511835493599392e+00
1.026800000000000000e+04,1.614078230454786080e+02
1.026900000000000000e+04,2.723855992297242210e+02
1.027000000000000000e+04,5.512245741942518151e+01
1.027100000000000000e+04,-1.527826741219683271e+01
1.027200000000000000e+04,2.864023019429027954e+02
1.027300000000000000e+04,3.878886119434740749e+02
1.027400000000000000e+04,-1.485788886363859262e+02
1.027500000000000000e+04,1.719523524483967378e+02
1.027600000000000000e+04,-4.115705922226790676e+02
1.027700000000000000e+04,2.138025382707516542e+02
1.027800000000000000e+04,1.339300243737169183e+02
1.027900000000000000e+04,-9.901717750124294071e+01
1.028000000000000000e+04,-1.624172422455811216e+02
1.028100000000000000e+04,-3.907419011347820970e+01
1.028200000000000000e+04,-2.951584521832401720e+02
1.028300000000000000e+04,1.413248135435958943e+02
1.028400000000000000e+04,1.630598300533443421e+02
1.028500000000000000e+04,-5.545540146241684454e+01
1.028600000000000000e+04,-1.457406760935219836e+02
1.028700000000000000e+04,1.635046243635370899e+01
1.028800000000000000e+04,-3.642985584828273886e+02
1.028900000000000000e+04,5.586630187376711092e+02
1.029000000000000000e+04,4.005066121900804887e+01
1.029100000000000000e+04,6.763734504296941452e+01
1.029200000000000000e+04,5.598400846554669670e+02
1.029300000000000000e+04,4.698069471574168574e+02
1.029400000000000000e+04,-1.494998010545303941e+02
1.029500000000000000e+04,-3.288227866996963940e+02
1.029600000000000000e+04,4.257713170466753922e+02
1.029700000000000000e+04,8.550466241179302074e+01
1.029800000000000000e+04,-1.669155370558493701e+02
1.029900000000000000e+04,-6.622984070393496268e+02
1.030000000000000000e+04,5.028039165300361901e+01
1.030100000000000000e+04,-1.135571833296026512e+01
1.030200000000000000e+04,-4.518112644495333257e+02
1.030300000000000000e+04,7.867283313413089729e+01
1.030400000000000000e+04,-3.868187999173563867e+02
1.030500000000000000e+04,-2.732273830523733409e+02
1.030600000000000000e+04,3.520150454400229592e+02
1.030700000000000000e+04,-2.638480409181033224e+02
1.030800000000000000e+04,-2.147302229936107381e+02
1.030900000000000000e+04,-8.488115489738501651e+01
1.031000000000000000e+04,7.458832791254229733e+02
1.031100000000000000e+04,-4.189751084522748670e+02
1.031200000000000000e+04,7.391991251661941078e+02
1.031300000000000000e+04,-4.690774263529470431e+02
1.031400000000000000e+04,4.818298448656713617e+02
1.031500000000000000e+04,3.632079747874399231e+02
1.031600000000000000e+04,-2.702530418207190337e+02
1.031700000000000000e+04,-3.995921247161326164e+02
1.031800000000000000e+04,2.344572803070657585e+02
1.031900000000000000e+04,-3.873469357032706739e+01
1.032000000000000000e+04,2.383687487185072769e+02
1.032100000000000000e+04,2.869744199018375852e+01
1.032200000000000000e+04,2.382309578596541542e+02
1.032300000000000000e+04,-1.300074403000006953e+02
1.032400000000000000e+04,-6.812945617788485606e+02
1.032500000000000000e+04,6.158065295954398266e+01
1.032600000000000000e+04,-4.449298506709595813e+02
1.032700000000000000e+04,-1.471320839284021531e+01
1.032800000000000000e+04,6.804767823428574047e+02
1.032900000000000000e+04,2.887326064937660135e+02
1.033000000000000000e+04,8.399704901556730192e+02
1.033100000000000000e+04,4.166574765191816141e+02
1.033200000000000000e+04,1.673560372891585075e+02
1.033300000000000000e+04,-8.677953786706659400e+01
1.033400000000000000e+04,3.327699676004356775e+02
1.033500000000000000e+04,-2.013344309342529925e+02
1.033600000000000000e+04,-4.362508298784139527e+01
1.033700000000000000e+04,-1.079023777960965162e+02
1.033800000000000000e+04,-2.840357380251713266e+02
1.033900000000000000e+04,2.326085571783266062e+02
1.034000000000000000e+04,2.378331517154012715e+02
1.034100000000000000e+04,7.439980567720336069e+01
1.034200000000000000e+04,2.555177040636452830e+02
1.034300000000000000e+04,-1.686496192856103562e+02
1.034400000000000000e+04,6.856334601629045267e+01
1.034500000000000000e+04,-3.654419817252613143e+02
1.034600000000000000e+04,1.897064988609464251e+02
1.034700000000000000e+04,-3.698332497667102530e+02
1.034800000000000000e+04,-2.509002439023796001e+02
1.034900000000000000e+04,7.631355019623161695e+01
1.035000000000000000e+04,-3.449455092337769884e+02
1.035100000000000000e+04,-1.874233932681265173e+02
1.035200000000000000e+04,4.821697569825220171e+02
1.035300000000000000e+04,1.257526697288598569e+02
1.035400000000000000e+04,4.506919437521873988e+02
1.035500000000000000e+04,2.161761901820815979e+02
1.035600000000000000e+04,3.434193571930454425e+01
1.035700000000000000e+04,5.751145596121554604e+01
1.035800000000000000e+04,-2.114194989471267263e+02
1.035900000000000000e+04,4.976249180949309903e+01
1.036000000000000000e+04,7.611104020758386923e+01
1.036100000000000000e+04,-2.919625449044012555e+01
1.036200000000000000e+04,3.304895852873681861e+01
1.036300000000000000e+04,3.645627121630998886e+02
1.036400000000000000e+04,2.344828098731535420e+02
1.036500000000000000e+04,-2.179655485909195534e+01
1.036600000000000000e+04,-4.769378770478013507e+02
1.036700000000000000e+04,4.356765899304564726e+01
1.036800000000000000e+04,-3.109572136651705705e+02
1.036900000000000000e+04,-4.694111622603688261e+01
1.037000000000000000e+04,1.811955810713357664e+02
1.037100000000000000e+04,-2.149624298200712644e+02
1.037200000000000000e+04,-8.022706031522142212e+01
1.037300000000000000e+04,8.412082291657397946e+02
1.037400000000000000e+04,1.023567870858704794e+02
1.037500000000000000e+04,3.729773804688154826e+01
1.037600000000000000e+04,7.739818275960345773e+01
1.037700000000000000e+04,4.357945214936921161e+02
1.037800000000000000e+04,1.113947926515562870e+02
1.037900000000000000e+04,-1.288292241538741791e+02
1.038000000000000000e+04,5.730501210583975080e+02
1.038100000000000000e+04,4.860246807791139645e+01
1.038200000000000000e+04,-6.855414659218769202e+01
1.038300000000000000e+04,5.668162450582963174e+01
1.038400000000000000e+04,-3.603099319994398684e+02
1.038500000000000000e+04,1.319019228345043189e+02
1.038600000000000000e+04,-2.645258976334304180e+02
1.038700000000000000e+04,-3.787932497249935864e+02
1.038800000000000000e+04,-1.900992925997662155e+02
1.038900000000000000e+04,8.629152130409638630e+02
1.039000000000000000e+04,1.595764966623116834e+02
1.039100000000000000e+04,5.140204635801453605e+02
1.039200000000000000e+04,6.138766780340756668e+01
1.039300000000000000e+04,7.208758958326588981e+02
1.039400000000000000e+04,-4.509767310398023028e+02
1.039500000000000000e+04,1.058944421199970094e+02
1.039600000000000000e+04,-2.753260304400308200e+01
1.039700000000000000e+04,-2.343556196677187842e+01
1.039800000000000000e+04,3.312059982949475057e+02
1.039900000000000000e+04,-1.560245639482400577e+02
1.040000000000000000e+04,9.477018385596089889e-01
1.040100000000000000e+04,1.723240516531918587e+01
1.040200000000000000e+04,1.432390841702127773e+02
1.040300000000000000e+04,5.322645139074782605e+01
1.040400000000000000e+04,4.101334926979504303e+01
1.040500000000000000e+04,-1.293925514683478468e+02
1.040600000000000000e+04,4.309165210459318587e+02
1.040700000000000000e+04,-4.279096196573561883e+02
1.040800000000000000e+04,4.911400485209307476e+01
1.040900000000000000e+04,-2.216475803891891587e+02
1.041000000000000000e+04,-3.137597121868495833e+02
1.041100000000000000e+04,1.152445224470689595e+02
1.041200000000000000e+04,9.610097204453497000e+01
1.041300000000000000e+04,-3.999159849424216304e+02
1.041400000000000000e+04,-8.411407923563643863e+00
1.041500000000000000e+04,7.331841324374710211e+02
1.041600000000000000e+04,-3.324267664916516196e+02
1.041700000000000000e+04,8.367612042194456023e+01
1.041800000000000000e+04,3.397927486554423240e+02
1.041900000000000000e+04,-3.511570131451441057e+01
1.042000000000000000e+04,3.820433543387798636e+01
1.042100000000000000e+04,-6.061984890559300538e+02
1.042200000000000000e+04,1.942728533894622842e+02
1.042300000000000000e+04,1.550315511615818309e+02
1.042400000000000000e+04,-1.112564778734828081e+02
1.042500000000000000e+04,-6.333937163651711444e+01
1.042600000000000000e+04,4.039358187289636817e+02
1.042700000000000000e+04,6.909194303358619891e+02
1.042800000000000000e+04,7.578129943645018329e+01
1.042900000000000000e+04,-3.403154065235755183e+02
1.043000000000000000e+04,-1.957615954269807048e+02
1.043100000000000000e+04,4.044513870875465500e+01
1.043200000000000000e+04,-1.376541879602926883e+02
1.043300000000000000e+04,-9.567479658954476918e+01
1.043400000000000000e+04,2.908435378725038731e+02
1.043500000000000000e+04,5.684646813472782014e+02
1.043600000000000000e+04,3.512186507540761795e+02
1.043700000000000000e+04,1.947151665816846560e+02
1.043800000000000000e+04,-3.121508420871933822e+02
1.043900000000000000e+04,-5.183107868724489435e+02
1.044000000000000000e+04,-8.075158048061422278e+01
1.044100000000000000e+04,-1.099105383057860763e+02
1.044200000000000000e+04,4.914108364751974705e+02
1.044300000000000000e+04,3.714851448604943585e+02
1.044400000000000000e+04,3.438566446684353082e+02
1.044500000000000000e+04,1.146078539736836319e+02
1.044600000000000000e+04,-3.152044219098825693e+02
1.044700000000000000e+04,8.310396509307022939e+01
1.044800000000000000e+04,-8.259915101774197410e+01
1.044900000000000000e+04,-1.822190272252776140e+02
1.045000000000000000e+04,-2.949172924513043199e+02
1.045100000000000000e+04,-2.942105553148692820e+02
1.045200000000000000e+04,6.115470417356525559e+02
1.045300000000000000e+04,-3.475613410359237321e+01
1.045400000000000000e+04,-1.150415769005782636e+02
1.045500000000000000e+04,2.632793379023777334e+02
1.045600000000000000e+04,3.460565120928382612e+02
1.045700000000000000e+04,1.946116152691110415e+02
1.045800000000000000e+04,2.573561496384946281e+02
1.045900000000000000e+04,-3.032080949271165764e+02
1.046000000000000000e+04,-1.731959108570595447e+02
1.046100000000000000e+04,-8.853983448578352977e+01
1.046200000000000000e+04,1.376016120001141303e+02
1.046300000000000000e+04,3.370486492780673302e+02
1.046400000000000000e+04,1.557252346036269159e+02
1.046500000000000000e+04,-2.502907929052396980e+02
1.046600000000000000e+04,1.480634001514343936e+02
1.046700000000000000e+04,3.336821886093772491e+02
1.046800000000000000e+04,-2.603363923834268121e+02
1.046900000000000000e+04,3.403079092279151610e+02
1.047000000000000000e+04,2.246853557126956957e+02
1.047100000000000000e+04,-6.072797170619318194e+02
1.047200000000000000e+04,-5.485959294091827587e+01
1.047300000000000000e+04,-6.850910817258438783e+02
1.047400000000000000e+04,2.682582707785931007e+02
1.047500000000000000e+04,1.087974356338830830e+02
1.047600000000000000e+04,-2.331676171727215205e+02
1.047700000000000000e+04,1.158908815785035813e+02
1.047800000000000000e+04,7.528875461498483901e+01
1.047900000000000000e+04,3.125869539403430508e+02
1.048000000000000000e+04,7.842590704679544444e+01
1.048100000000000000e+04,-5.096307964395836620e+02
1.048200000000000000e+04,1.421529457847465778e+02
1.048300000000000000e+04,-5.676096744598853547e+02
1.048400000000000000e+04,9.919784411012994951e+01
1.048500000000000000e+04,1.817656936468110018e+02
1.048600000000000000e+04,-2.740709839435885442e+01
1.048700000000000000e+04,-6.468210508159770598e+02
1.048800000000000000e+04,-2.616328162502990153e+02
1.048900000000000000e+04,-3.988768891978151601e+02
1.049000000000000000e+04,-2.594107520561838101e+02
1.049100000000000000e+04,-2.520574035679907752e+02
1.049200000000000000e+04,-2.564796722733355239e+01
1.049300000000000000e+04,-4.793579494231410081e+02
1.049400000000000000e+04,1.099106861902202184e+02
1.049500000000000000e+04,1.619425796911399118e+02
1.049600000000000000e+04,-4.368071742397560229e+02
1.049700000000000000e+04,-6.601220442256854426e+01
1.049800000000000000e+04,-7.360538265407043923e+01
1.049900000000000000e+04,5.100273944619560496e+01
1.050000000000000000e+04,7.609681032165268810e+00
1.050100000000000000e+04,-3.839048673108343479e+01
1.050200000000000000e+04,4.935959706069288586e+02
1.050300000000000000e+04,-3.034490805444870603e+02
1.050400000000000000e+04,2.853630587606862719e+02
1.050500000000000000e+04,2.369308212194633256e+02
1.050600000000000000e+04,-1.129028873820912793e+02
1.050700000000000000e+04,-1.049163970540466977e+02
1.050800000000000000e+04,7.011071172015303432e+01
1.050900000000000000e+04,-3.344021807746182162e+02
1.051000000000000000e+04,-5.261520613513328044e+02
1.051100000000000000e+04,2.669512668154150958e+01
1.051200000000000000e+04,1.662507687890676777e+01
1.051300000000000000e+04,-2.826239186862393353e+02
1.051400000000000000e+04,-1.567643892232488838e+02
1.051500000000000000e+04,-3.687038524010559399e+02
1.051600000000000000e+04,8.726698388397255712e+01
1.051700000000000000e+04,9.621961449395740829e+00
1.051800000000000000e+04,1.593385543339492472e+02
1.051900000000000000e+04,7.378354361900717322e+02
1.052000000000000000e+04,-6.352561489683878904e+01
1.052100000000000000e+04,2.533923454040684931e+02
1.052200000000000000e+04,-1.954792622604792598e+02
1.052300000000000000e+04,-2.336040627570062611e+02
1.052400000000000000e+04,6.720430027603315466e+02
1.052500000000000000e+04,1.610264781163405132e+02
1.052600000000000000e+04,-8.692388588378256031e+01
1.052700000000000000e+04,7.674499376317862698e+02
1.052800000000000000e+04,3.001434547015425096e+02
1.052900000000000000e+04,-2.646332621205323790e+02
1.053000000000000000e+04,5.068069224983684649e+02
1.053100000000000000e+04,4.137325757860609201e+02
1.053200000000000000e+04,-2.279556542045864092e+02
1.053300000000000000e+04,2.707218219182452685e+02
1.053400000000000000e+04,1.662721453884304026e+02
1.053500000000000000e+04,4.678359469952989684e+02
1.053600000000000000e+04,6.910141927413330905e+02
1.053700000000000000e+04,-2.351955016257751936e+02
1.053800000000000000e+04,-2.044947563378352697e+02
1.053900000000000000e+04,2.355654990256708174e+02
1.054000000000000000e+04,4.815082289895036638e+02
1.054100000000000000e+04,-4.042863716261716718e+02
1.054200000000000000e+04,4.996345988790234287e+02
1.054300000000000000e+04,-2.804236242835588087e+02
1.054400000000000000e+04,3.496353570127735679e+02
1.054500000000000000e+04,5.627921855932662254e+01
1.054600000000000000e+04,3.777838241995521003e+02
1.054700000000000000e+04,5.823929412508300629e+01
1.054800000000000000e+04,4.242998121746497873e+02
1.054900000000000000e+04,8.580041244154836022e+01
1.055000000000000000e+04,-2.529928885245894605e+02
1.055100000000000000e+04,1.728678449550205869e+02
1.055200000000000000e+04,-1.901066002057160347e+02
1.055300000000000000e+04,3.069642865236698981e+02
1.055400000000000000e+04,-1.791176649334250044e+02
1.055500000000000000e+04,-1.557759049400478375e+02
1.055600000000000000e+04,-2.087525705791090331e+02
1.055700000000000000e+04,-2.574259780204175740e+02
1.055800000000000000e+04,-1.878870804578452578e+02
1.055900000000000000e+04,1.789596858980327738e+02
1.056000000000000000e+04,7.692994246067662516e+02
1.056100000000000000e+04,1.314540049564636774e+02
1.056200000000000000e+04,-8.633605847725561944e+01
1.056300000000000000e+04,-4.407896941287986010e+02
1.056400000000000000e+04,5.222063378416928572e+02
1.056500000000000000e+04,7.426044537058767503e+01
1.056600000000000000e+04,-2.733451908082488444e+02
1.056700000000000000e+04,2.388548320272258252e+01
1.056800000000000000e+04,-1.408861901167369410e+02
1.056900000000000000e+04,3.374418933254638091e+02
1.057000000000000000e+04,6.342512024403198723e+01
